"","_id.position","_id.week_start","_id.week_end","_id.track","_id.artist","_id.reproductions","_id.track_url","position","week_start","week_end","reproductions","track_url","url","name","artist","album_id","album","number","snd_preview","disc_number","album_release_date","danceability","energy","loudness","speechiness","acousticness","instrumentalness","liveness","valence","explicit","tempo","time_signature","duration_ms","key","mode"
"142", 6,2021-01-01,2021-01-08,Anyone,Justin Bieber,20640496,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4, 6,"2021-01-01","2021-01-08",20640496,"https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4","https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4","Anyone","Justin Bieber","51kijm0sjZz0yOa3kVBPUU","Anyone", 1,NA,1,"2021-01-01",0.686,0.538, -8.026,0.0345,0.181000,3.13e-06,0.1130,0.5840,FALSE,115.884,4,190779,"D","major"
"143",10,2020-01-10,2020-01-17,Memories,Maroon 5,26277252,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM,10,"2020-01-10","2020-01-17",26277252,"https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM","Memories","Maroon 5","3nR9B40hYLKLcR0Eph3Goc","Memories", 1,NA,1,"2019-09-20",0.764,0.320, -7.209,0.0546,0.837000,0.00e+00,0.0822,0.5750,FALSE, 91.019,4,189486,"B","major"
"144", 7,2018-07-27,2018-08-03,Taste (feat. Offset),Tyga,23210518,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy, 7,"2018-07-27","2018-08-03",23210518,"https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy","Taste (feat. Offset)","Offset","0yd01cU78rnlFXq6vRxPSR","Taste (feat. Offset)", 1,"https://p.scdn.co/mp3-preview/93d60b97736368a2dd3098c46b2a49c2bc762183?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-05-16",0.884,0.559, -7.442,0.1200,0.023600,0.00e+00,0.1010,0.3420,TRUE, 97.994,4,232959,"C","major"
"145", 8,2019-08-02,2019-08-09,Old Town Road - Remix,Lil Nas X,22538675,https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG, 8,"2019-08-02","2019-08-09",22538675,"https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","https://open.spotify.com/track/2YpeDb67231RjR0MgVLzsG","Old Town Road - Remix","Lil Nas X","4IRiXE5NROxknUSAUSjMoO","7 EP", 1,"https://p.scdn.co/mp3-preview/d94ec2ebe62fd52cf038760f57c251c145346bb2?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-06-21",0.878,0.619, -5.560,0.1020,0.053300,0.00e+00,0.1130,0.6390,FALSE,136.041,4,157066,"F#","major"
"146", 4,2019-05-10,2019-05-17,If I Can't Have You,Shawn Mendes,28103423,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz, 4,"2019-05-10","2019-05-17",28103423,"https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz","https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz","If I Can't Have You","Shawn Mendes","1J2BrRxtQjVUa7X9Ne99xD","If I Can't Have You", 1,NA,1,"2019-05-03",0.692,0.809, -4.198,0.0602,0.524000,0.00e+00,0.1470,0.8640,FALSE,123.911,4,190800,"D","major"
"147", 4,2021-01-01,2021-01-08,positions,Ariana Grande,21761667,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0, 4,"2021-01-01","2021-01-08",21761667,"https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0","https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0","positions","Ariana Grande","3euz4vS7ezKGnNSwgyvKcd","Positions",12,NA,1,"2020-10-30",0.737,0.802, -4.771,0.0878,0.468000,0.00e+00,0.0931,0.6820,TRUE,144.015,4,172324,"C","major"
"148", 2,2020-12-04,2020-12-11,All I Want for Christmas Is You,Mariah Carey,33463486,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn, 2,"2020-12-04","2020-12-11",33463486,"https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn","All I Want for Christmas Is You","Mariah Carey","61ulfFSmmxMhc2wCdmdMkN","Merry Christmas", 2,"https://p.scdn.co/mp3-preview/bbafd15ff484394a0ca106d5fef0a81eeea4ef5b?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"1994-11-01",0.336,0.627, -7.463,0.0384,0.164000,0.00e+00,0.0708,0.3500,FALSE,150.273,4,241106,"G","major"
"149", 3,2020-01-24,2020-01-31,Blinding Lights,The Weeknd,37841717,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD, 3,"2020-01-24","2020-01-31",37841717,"https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","Blinding Lights","The Weeknd","2ZfHkwHuoAZrlz7RMj0PDz","Blinding Lights", 1,NA,1,"2019-11-29",0.513,0.796, -4.075,0.0629,0.001470,2.09e-04,0.0938,0.3450,FALSE,171.017,4,201573,"C#","major"
"150", 1,2020-05-29,2020-06-05,ROCKSTAR (feat. Roddy Ricch),DaBaby,38506427,https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4, 1,"2020-05-29","2020-06-05",38506427,"https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","https://open.spotify.com/track/7ytR5pFWmSjzHJIeQkgog4","ROCKSTAR (feat. Roddy Ricch)","DaBaby","623PL2MBg50Br5dLXC9E9e","BLAME IT ON BABY", 7,NA,1,"2020-04-17",0.746,0.690, -7.956,0.1640,0.247000,0.00e+00,0.1010,0.4970,TRUE, 89.977,4,181733,"B","major"
"151", 4,2020-01-24,2020-01-31,Tusa,KAROL G,37220495,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY, 4,"2020-01-24","2020-01-31",37220495,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Tusa","KAROL G","7mKevNHhVnZER3BLgI8O4F","Tusa", 1,NA,1,"2019-11-07",0.803,0.715, -3.280,0.2980,0.295000,1.34e-04,0.0574,0.5740,FALSE,101.085,4,200960,"D","major"
"152", 9,2020-02-14,2020-02-21,Falling,Trevor Daniel,28709550,https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa, 9,"2020-02-14","2020-02-21",28709550,"https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","https://open.spotify.com/track/4TnjEaWOeW0eKTKIEvJyCa","Falling","Trevor Daniel","1Czfd5tEby3DbdYNdqzrCa","Falling", 1,"https://p.scdn.co/mp3-preview/2f3c7d46278f1f63b8448a5ab871400596abc027?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-10-05",0.785,0.431, -8.756,0.0364,0.123000,0.00e+00,0.0887,0.2360,FALSE,127.085,4,159381,"A#","minor"
"153", 9,2018-05-25,2018-06-01,I Like It,Cardi B,19519095,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z, 9,"2018-05-25","2018-06-01",19519095,"https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z","I Like It","Bad Bunny","4KdtEKjY3Gi0mKiSdy96ML","Invasion of Privacy", 7,"https://p.scdn.co/mp3-preview/0f8734f51bb0a419959fdad3a0852621f9e6bc89?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-04-06",0.816,0.726, -3.998,0.1290,0.099000,0.00e+00,0.3720,0.6500,TRUE,136.048,4,253390,"F","minor"
"154", 3,2019-04-19,2019-04-26,Old Town Road,Lil Nas X,27568885,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O, 3,"2019-04-19","2019-04-26",27568885,"https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O","https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O","Old Town Road","Lil Nas X","63nQw5QNKBUAh4bvqSz3rJ","Old Town Road", 1,"https://p.scdn.co/mp3-preview/60ad4e538e37d3bffa981fdb52deea152995477c?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-03-14",0.908,0.517, -6.063,0.1290,0.036100,1.73e-06,0.0949,0.4710,FALSE,136.019,4,113013,"C#","major"
"155", 5,2020-08-21,2020-08-28,Laugh Now Cry Later (feat. Lil Durk),Drake,28147650,https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI, 5,"2020-08-21","2020-08-28",28147650,"https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI","https://open.spotify.com/track/2SAqBLGA283SUiwJ3xOUVI","Laugh Now Cry Later (feat. Lil Durk)","Drake","0qGdc7fNq9RNIPEzZufa43","Laugh Now Cry Later (feat. Lil Durk)", 1,NA,1,"2020-08-14",0.761,0.518, -8.871,0.1340,0.244000,3.47e-05,0.1070,0.5220,TRUE,133.976,4,261492,"C","major"
"156", 3,2020-09-11,2020-09-18,Hawái,Maluma,34192033,https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp, 3,"2020-09-11","2020-09-18",34192033,"https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp","https://open.spotify.com/track/1yoMvmasuxZfqHEipJhRbp","Hawái","Maluma","0p2yf6DucEgvj8Uk8KXJJv","PAPI JUANCHO", 3,"https://p.scdn.co/mp3-preview/e043d8462ac34889dde62ab064325d9cb55f8d32?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-08-21",0.783,0.727, -3.454,0.3890,0.185000,2.46e-05,0.0626,0.5580,FALSE,180.067,4,199112,"F#","minor"
"157", 8,2020-04-03,2020-04-10,Blueberry Faygo,Lil Mosey,25502966,https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW, 8,"2020-04-03","2020-04-10",25502966,"https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW","https://open.spotify.com/track/22LAwLoDA5b4AaGSkg6bKW","Blueberry Faygo","Lil Mosey","2a1AHCq835BXUcX1aTTWqQ","Certified Hitmaker", 1,NA,1,"2020-02-06",0.774,0.554, -7.909,0.0383,0.207000,0.00e+00,0.1320,0.3490,TRUE, 99.034,4,162546,"C","major"
"158", 5,2020-08-14,2020-08-21,Watermelon Sugar,Harry Styles,27982035,https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY, 5,"2020-08-14","2020-08-21",27982035,"https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","https://open.spotify.com/track/6UelLqGlWMcVH1E5c4H7lY","Watermelon Sugar","Harry Styles","7xV2TzoaVc0ycW7fwBwAml","Fine Line", 2,"https://p.scdn.co/mp3-preview/0c51b5f7ed852504844feebfb4f4b7f099452662?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-12-13",0.548,0.816, -4.209,0.0465,0.122000,0.00e+00,0.3350,0.5570,FALSE, 95.390,4,174000,"C","major"
"159", 6,2018-10-12,2018-10-19,I Love It (& Lil Pump),Kanye West,20929232,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ, 6,"2018-10-12","2018-10-19",20929232,"https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ","I Love It (& Lil Pump)","Kanye West","185Tm1g5U7eMOrm3m9SQUh","I Love It", 1,NA,1,"2018-09-07",0.901,0.522, -8.304,0.3300,0.011400,0.00e+00,0.2590,0.3290,TRUE,104.053,4,127946,"D","major"
"160", 9,2020-08-14,2020-08-21,Smile (with The Weeknd),Juice WRLD,18342045,https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF, 9,"2020-08-14","2020-08-21",18342045,"https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF","https://open.spotify.com/track/6wQlQrTY5mVS8EGaFZVwVF","Smile (with The Weeknd)","Juice WRLD","6n9DKpOxwifT5hOXtgLZSL","Legends Never Die", 7,NA,1,"2020-07-10",0.694,0.685, -6.535,0.1330,0.224000,0.00e+00,0.1240,0.3060,TRUE,158.831,4,196180,"F#","minor"
"161", 2,2018-04-27,2018-05-04,Psycho (feat. Ty Dolla $ign),Post Malone,37992220,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C, 2,"2018-04-27","2018-05-04",37992220,"https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C","Psycho (feat. Ty Dolla $ign)","Post Malone","6trNtQUgC8cgbWcqoMYkOR","beerbongs & bentleys", 8,NA,1,"2018-04-27",0.750,0.560, -8.094,0.1050,0.546000,0.00e+00,0.1110,0.4590,TRUE,140.060,4,221440,"G#","major"
"162", 7,2019-01-18,2019-01-25,Dancing With A Stranger (with Normani),Sam Smith,22238899,https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki, 7,"2019-01-18","2019-01-25",22238899,"https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","https://open.spotify.com/track/6Qs4SXO9dwPj5GKvVOv8Ki","Dancing With A Stranger (with Normani)","Normani","1V9oE8bVilClrk5naqyyvL","Dancing With A Stranger (with Normani)", 1,NA,1,"2019-01-11",0.741,0.520, -7.513,0.0656,0.450000,1.97e-06,0.2220,0.3470,FALSE,102.998,4,171029,"G#","major"
"163", 4,2020-02-28,2020-03-06,Don't Start Now,Dua Lipa,33460126,https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg, 4,"2020-02-28","2020-03-06",33460126,"https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","https://open.spotify.com/track/6WrI0LAC5M1Rw2MnX2ZvEg","Don't Start Now","Dua Lipa","0ix3XtPV1LwmZADsprKxcp","Don't Start Now", 1,"https://p.scdn.co/mp3-preview/ed151225213380a41e5c4af00ff558e25b5875d1?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-10-31",0.794,0.793, -4.521,0.0842,0.012500,0.00e+00,0.0952,0.6770,FALSE,123.941,4,183290,"B","minor"
"164", 9,2019-10-11,2019-10-18,Beautiful People (feat. Khalid),Ed Sheeran,20189078,https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv, 9,"2019-10-11","2019-10-18",20189078,"https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv","https://open.spotify.com/track/70eFcWOvlMObDhURTqT4Fv","Beautiful People (feat. Khalid)","Ed Sheeran","3oIFxDIo2fwuk4lwCmFZCx","No.6 Collaborations Project", 1,"https://p.scdn.co/mp3-preview/3ad904af9567a7c7df7d23a8d6700296ded34b4f?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-07-12",0.640,0.647, -8.114,0.1860,0.124000,0.00e+00,0.0801,0.5460,FALSE, 92.979,4,197866,"F","minor"
"165",10,2019-11-22,2019-11-29,Vete,Bad Bunny,21654855,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c,10,"2019-11-22","2019-11-29",21654855,"https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c","https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c","Vete","Bad Bunny","3fxzSn0ObgCjLadyR53ohN","Vete", 1,"https://p.scdn.co/mp3-preview/2803e299f302d099cd11449e450d5bf21749fec5?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-11-21",0.886,0.672, -4.394,0.1880,0.036300,8.78e-06,0.1010,0.5260,TRUE, 91.976,4,192024,"C#","major"
"166", 5,2020-06-19,2020-06-26,Rain On Me (with Ariana Grande),Lady Gaga,22950283,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9, 5,"2020-06-19","2020-06-26",22950283,"https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9","https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9","Rain On Me (with Ariana Grande)","Lady Gaga","05c49JgPmL4Uz2ZeqRx5SP","Chromatica", 4,NA,1,"2020-05-29",0.672,0.855, -3.764,0.0397,0.021000,0.00e+00,0.3230,0.6460,FALSE,123.056,4,182200,"A","major"
"167", 9,2018-04-27,2018-05-04,Spoil My Night (feat. Swae Lee),Post Malone,25175356,https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv, 9,"2018-04-27","2018-05-04",25175356,"https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv","https://open.spotify.com/track/5VuxWXbt7XENQCtE9TzpTv","Spoil My Night (feat. Swae Lee)","Post Malone","6trNtQUgC8cgbWcqoMYkOR","beerbongs & bentleys", 2,NA,1,"2018-04-27",0.672,0.717, -2.714,0.0340,0.341000,2.40e-05,0.1060,0.2250,TRUE,160.981,4,194560,"C#","major"
"168", 7,2020-07-31,2020-08-07,cardigan,Taylor Swift,21068173,https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd, 7,"2020-07-31","2020-08-07",21068173,"https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd","https://open.spotify.com/track/4R2kfaDFhslZEMJqAFNpdd","cardigan","Taylor Swift","2fenSS68JI1h4Fo296JfGr","folklore", 2,NA,1,"2020-07-24",0.613,0.581, -8.588,0.0424,0.537000,3.45e-04,0.2500,0.5510,FALSE,130.033,4,239560,"C","minor"
"169", 2,2020-10-30,2020-11-06,DÁKITI,Bad Bunny,36489203,https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS, 2,"2020-10-30","2020-11-06",36489203,"https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS","https://open.spotify.com/track/47EiUVwUp4C9fGccaPuUCS","DÁKITI","Bad Bunny","43dl8hP5uNN9s6YeeJA5fv","DÁKITI", 1,"https://p.scdn.co/mp3-preview/edd9bea2e66b14169f8bbfa45a78b6599b14160a?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-10-30",0.731,0.573,-10.059,0.0544,0.401000,5.22e-05,0.1130,0.1450,TRUE,109.928,4,205090,"E","minor"
"170", 1,2018-11-30,2018-12-07,thank u, next,Ariana Grande,50459484,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH, 1,"2018-11-30","2018-12-07",50459484,"https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","thank u, next","Ariana Grande","684W6NpKllEexqQlGqetCi","thank u, next", 1,NA,1,"2018-11-03",0.724,0.647, -5.642,0.0658,0.280000,0.00e+00,0.1020,0.4350,TRUE,106.960,4,207333,"C#","major"
"171", 2,2019-03-22,2019-03-29,Con Calma,Daddy Yankee,31111446,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m, 2,"2019-03-22","2019-03-29",31111446,"https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m","Con Calma","Daddy Yankee","1otwHKoQ5KPaiekpYk4tWh","Con Calma", 1,NA,1,"2019-01-24",0.737,0.860, -2.652,0.0593,0.110000,1.94e-06,0.0574,0.6560,FALSE, 93.989,4,193226,"G#","minor"
"172", 8,2019-11-15,2019-11-22,Someone You Loved,Lewis Capaldi,23635137,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf, 8,"2019-11-15","2019-11-22",23635137,"https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf","https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf","Someone You Loved","Lewis Capaldi","5658aM19fA3JVwTK6eQX70","Divinely Uninspired To A Hellish Extent", 4,NA,1,"2019-05-17",0.501,0.405, -5.679,0.0319,0.751000,0.00e+00,0.1050,0.4460,FALSE,109.891,4,182160,"C#","major"
"173", 9,2019-01-04,2019-01-11,Happier,Marshmello,18637219,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99, 9,"2019-01-04","2019-01-11",18637219,"https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99","Happier","Marshmello","78EicdHZr5XBWD7llEZ1Jh","Happier", 1,NA,1,"2018-08-17",0.687,0.792, -2.749,0.0452,0.191000,0.00e+00,0.1670,0.6710,FALSE,100.015,4,214289,"F","major"
"174", 8,2019-08-09,2019-08-16,How Do You Sleep?,Sam Smith,21364648,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y, 8,"2019-08-09","2019-08-16",21364648,"https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y","https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y","How Do You Sleep?","Sam Smith","7baaCf70tVcUBL2bbkuXjo","How Do You Sleep?", 1,NA,1,"2019-07-19",0.477,0.682, -4.931,0.0925,0.153000,0.00e+00,0.0763,0.3450,FALSE,110.567,5,202204,"C#","minor"
"175", 5,2020-08-28,2020-09-04,Ice Cream (with Selena Gomez),BLACKPINK,27060455,https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX, 5,"2020-08-28","2020-09-04",27060455,"https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX","https://open.spotify.com/track/2J4P46vCFm1rPkNkp9pZWX","Ice Cream (with Selena Gomez)","BLACKPINK","2VBb4LRcRSACOfJWRUgVZl","Ice Cream (with Selena Gomez)", 1,NA,1,"2020-08-28",0.790,0.729, -3.843,0.3340,0.034200,9.31e-05,0.0411,0.9040,FALSE,159.989,4,175813,"A","major"
"176", 7,2018-08-31,2018-09-07,Greatest,Eminem,21689170,https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv, 7,"2018-08-31","2018-09-07",21689170,"https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","https://open.spotify.com/track/2XTquzYQAdT1Hk78bOUwsv","Greatest","Eminem","3HNnxK7NgLXbDoxRZxNWiR","Kamikaze", 2,NA,1,"2018-08-31",0.809,0.737, -5.186,0.1080,0.044100,0.00e+00,0.3410,0.3670,TRUE, 80.025,4,226937,"C#","major"
"177", 1,2018-11-16,2018-11-23,thank u, next,Ariana Grande,45530537,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH, 1,"2018-11-16","2018-11-23",45530537,"https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH","thank u, next","Ariana Grande","684W6NpKllEexqQlGqetCi","thank u, next", 1,NA,1,"2018-11-03",0.724,0.647, -5.642,0.0658,0.280000,0.00e+00,0.1020,0.4350,TRUE,106.960,4,207333,"C#","major"
"178", 9,2018-11-16,2018-11-23,ZEZE (feat. Travis Scott & Offset),Kodak Black,19714033,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA, 9,"2018-11-16","2018-11-23",19714033,"https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA","ZEZE (feat. Travis Scott & Offset)","Kodak Black","7DER9glBF0SYJU2R54Ipte","ZEZE (feat. Travis Scott & Offset)", 1,"https://p.scdn.co/mp3-preview/a6f1289a51784c38125ea962755cfd927c1ebb9e?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-10-12",0.861,0.637, -5.692,0.2400,0.051500,3.35e-06,0.0967,0.4740,TRUE, 98.044,4,228653,"G#","minor"
"179", 7,2020-01-17,2020-01-24,Blinding Lights,The Weeknd,33551309,https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD, 7,"2020-01-17","2020-01-24",33551309,"https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","https://open.spotify.com/track/0sf12qNH5qcw8qpgymFOqD","Blinding Lights","The Weeknd","2ZfHkwHuoAZrlz7RMj0PDz","Blinding Lights", 1,NA,1,"2019-11-29",0.513,0.796, -4.075,0.0629,0.001470,2.09e-04,0.0938,0.3450,FALSE,171.017,4,201573,"C#","major"
"180", 1,2020-02-14,2020-02-21,Dance Monkey,Tones And I,43692654,https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku, 1,"2020-02-14","2020-02-21",43692654,"https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","https://open.spotify.com/track/1rgnBhdG2JDFTbYkYRZAku","Dance Monkey","Tones And I","31IDBea3eEs57a0joX6TjN","Dance Monkey", 1,"https://p.scdn.co/mp3-preview/7e70b1eb012b7589a6487169bcd6135889ce89aa?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2019-05-10",0.825,0.593, -6.401,0.0988,0.688000,1.61e-04,0.1700,0.5400,FALSE, 98.078,4,209754,"F#","minor"
"181", 6,2020-02-21,2020-02-28,Tusa,KAROL G,28807586,https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY, 6,"2020-02-21","2020-02-28",28807586,"https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","https://open.spotify.com/track/7k4t7uLgtOxPwTpFmtJNTY","Tusa","KAROL G","7mKevNHhVnZER3BLgI8O4F","Tusa", 1,NA,1,"2019-11-07",0.803,0.715, -3.280,0.2980,0.295000,1.34e-04,0.0574,0.5740,FALSE,101.085,4,200960,"D","major"
"182", 1,2020-05-22,2020-05-29,Rain On Me (with Ariana Grande),Lady Gaga,41627044,https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu, 1,"2020-05-22","2020-05-29",41627044,"https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu","https://open.spotify.com/track/24ySl2hOPGCDcxBxFIqWBu","Rain On Me (with Ariana Grande)","Ariana Grande","4TqgXMSSTwP3RCo3MMSR6t","Rain On Me (with Ariana Grande)", 1,NA,1,"2020-05-22",0.672,0.855, -3.764,0.0397,0.021000,0.00e+00,0.3230,0.6460,FALSE,123.056,4,182200,"A","major"
"183", 8,2019-01-04,2019-01-11,MIA (feat. Drake),Bad Bunny,19414160,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO, 8,"2019-01-04","2019-01-11",19414160,"https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO","MIA (feat. Drake)","Bad Bunny","0p0W4RXcnc59jgatcdZozO","MIA (feat. Drake)", 1,"https://p.scdn.co/mp3-preview/1aa25af8a24b4c54dad8958fe3478b78ce5088bb?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2018-10-11",0.817,0.539, -6.349,0.0621,0.014100,4.96e-04,0.0990,0.1580,FALSE, 97.062,4,210367,"F#","minor"
"184", 6,2020-06-19,2020-06-26,Savage Love (Laxed - Siren Beat),Jawsh 685,22740503,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c, 6,"2020-06-19","2020-06-26",22740503,"https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c","https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c","Savage Love (Laxed - Siren Beat)","Jason Derulo","1XMw3pBrYeXzNXZXc84DNw","Savage Love (Laxed - Siren Beat)", 1,"https://p.scdn.co/mp3-preview/d709526bcdffa6683f85c9255c2fd4e7871ba04c?cid=5793b9f79e7e44cd8333d5697cf7550a",1,"2020-06-11",0.767,0.481, -8.520,0.0803,0.234000,0.00e+00,0.2690,0.7610,TRUE,150.076,4,171374,"C","minor"
